address,take_out,business_id,categories,latitude,longitude,name,review_count,stars,star_count,dates
"117 Harbor Way, Unit A",False,sor6oj-nuslOcSx7di4urA,"{'Farmers Market', 'Specialty Food', 'Seafood', 'Food', 'Seafood Markets', 'Restaurants'}",34.4037491,-119.6935611,Santa Barbara Fish Market,327,4.0,"[34, 9, 29, 73, 195]","['2021-12-02 23:47:01', '2022-01-06 19:59:11', '2021-01-14 06:36:59', '2022-01-06 21:25:25', '2022-01-10 21:17:12']"
1000 1/2 E De La Guerra St,False,spm1KEE-5jAJVTE0ldpzFA,"{'Coffee & Tea', 'Desserts', 'Gelato', 'Food'}",34.430218,-119.6875202,Sweet creams,6,4.0,"[1, 0, 1, 1, 3]","['2021-07-06 01:37:43', 0, '2020-09-27 14:58:33', '2019-05-26 06:20:59', '2021-11-21 03:13:19']"
500 Fowler Rd,True,ssZSQ7HzLFBbm41gWubXKQ,"{'Tapas/Small Plates', 'Restaurants'}",34.4246750982,-119.8362463814,Costa Terraza,46,3.0,"[9, 6, 13, 14, 8]","['2021-07-18 18:45:03', '2021-09-23 18:53:10', '2019-10-16 21:54:00', '2020-01-18 08:08:23', '2021-09-02 19:14:03']"
3825 State St,True,sxuv5uZU15UHGT_HB1xYxQ,"{'Burgers', 'Sports Bars', 'Nightlife', 'American (New)', 'Bars', 'Restaurants'}",34.438119,-119.748456,Islands Restaurant,197,3.5,"[29, 32, 21, 37, 92]","['2021-11-19 03:32:13', '2021-10-13 05:28:39', '2021-08-23 18:13:18', '2021-12-08 18:06:08', '2021-12-29 04:13:33']"
230 E Victoria St,True,syuKX2pH3JJhOOppzNI6SA,"{'Japanese', 'Nightlife', 'Bars', 'Restaurants'}",34.4271662,-119.7024792,Yoichi's,184,4.5,"[7, 3, 9, 13, 161]","['2021-06-19 02:45:55', '2019-08-19 17:13:31', '2020-02-12 09:49:17', '2021-11-20 00:35:51', '2021-11-07 03:48:39']"
29 S Milpas St,True,t5igEXKZt4CMtA2FX-GoGA,"{'Farmers Market', 'Specialty Food', 'Health Markets', 'Food', 'Grocery', 'Organic Stores'}",34.42157,-119.67783,Sprouts Farmers Market,21,4.0,"[4, 0, 0, 2, 17]","['2021-12-22 00:04:42', 0, 0, '2020-09-03 05:50:06', '2021-12-22 02:48:57']"
1404 De La Vina St,True,tGQytMbOXDdZS_OSK9hkBw,"{'Sandwiches', 'American (New)', 'Restaurants'}",34.4234023,-119.7091656,Louie's California Bistro,149,4.0,"[10, 7, 15, 29, 90]","['2021-08-15 05:05:07', '2020-03-07 15:51:48', '2021-07-01 02:56:52', '2021-12-05 19:40:08', '2022-01-02 04:43:30']"
535 Olive St,False,tOd6MX3hSuMyQxMK3ZKBTQ,"{'Limos', 'Transportation', 'Arts & Entertainment', 'Food', 'Taxis', 'Hotels & Travel', 'Wineries'}",34.4226861,-119.6911465,Lucky Taxi & Limousine,7,4.5,"[1, 0, 0, 0, 6]","['2014-09-02 05:18:16', 0, 0, 0, '2019-02-27 23:48:25']"
"3851 State St, Ste A",True,tS47dXDlx9t-6B_F56cKUA,"{'Fast Food', 'Mexican', 'Restaurants'}",34.439503969,-119.7491598645,Chipotle Mexican Grill,97,2.0,"[63, 15, 7, 5, 12]","['2022-01-03 03:12:42', '2021-09-19 18:08:04', '2021-07-12 04:15:09', '2021-06-14 01:53:16', '2021-12-03 04:55:01']"
3534 State St,True,tSmUxIto8yAqijDgsjLBRQ,"{'Salad', 'Sandwiches', 'Restaurants'}",34.4406775553,-119.7397025874,South Coast Deli - Santa Barbara,10,4.0,"[1, 1, 1, 2, 5]","['2021-10-29 20:26:26', '2021-07-25 19:41:17', '2021-04-12 19:03:54', '2021-08-17 17:53:29', '2021-08-15 13:22:08']"
,False,tarvIQNXuZecIEFay9TpVw,"{'Food', 'Food Trucks'}",34.42,-119.7,Romanti-Ezer,5,4.5,"[0, 0, 1, 1, 3]","[0, 0, '2021-04-09 01:51:40', '2021-02-24 20:51:32', '2021-03-20 01:21:47']"
226 S Milpas St,False,tf6S06LD09IFDHUpOPqPaw,"{'Tacos', 'Korean', 'Fast Food', 'Mexican', 'Nightlife', 'American (New)', 'Bars', 'Restaurants'}",34.4188894304,-119.6754104884,East Beach Tacos,856,4.5,"[28, 16, 37, 138, 648]","['2022-01-18 19:42:27', '2020-08-29 20:59:42', '2021-12-07 23:55:55', '2022-01-09 07:16:40', '2022-01-16 21:14:11']"
21 W Victoria St,True,thlyktt2c7v1DyOpSVSibw,"{'Breakfast & Brunch', 'Beer', 'Cafes', 'Food', 'Nightlife', 'American (New)', 'Cocktail Bars', 'Wine & Spirits', 'American (Traditional)', 'Bars', 'Restaurants'}",34.4235294,-119.7062569,Scarlett Begonia,897,4.0,"[73, 58, 69, 210, 511]","['2021-11-15 01:25:57', '2021-11-26 18:27:25', '2021-12-26 00:24:19', '2022-01-13 18:29:07', '2022-01-15 21:09:14']"
819 E Montecito St,False,tnoUVvJZRPcawXl2gTlWpQ,"{'Food', 'Arts & Entertainment', 'Wineries'}",34.4241946,-119.6835904,Jaffurs Wine Cellars,68,4.5,"[4, 2, 4, 16, 43]","['2020-09-13 22:44:54', '2011-09-04 19:17:42', '2012-06-11 16:13:55', '2021-08-08 23:14:00', '2020-09-25 23:19:36']"
9 W Victoria St,False,tthy48ZIX_wfY8Dy0Dvg6w,"{'Seafood', 'Nightlife', 'Mexican', 'American (New)', 'French', 'Wine Bars', 'Bars', 'Restaurants'}",34.423983,-119.70586,Bouchon,1452,4.5,"[42, 57, 143, 274, 971]","['2022-01-12 23:22:45', '2021-12-16 06:01:24', '2021-12-27 20:51:40', '2021-11-24 03:57:13', '2022-01-19 05:48:39']"
423 State St,False,ty7akyarO89CLNFjArzLMQ,"{'Musicians', 'Music Venues', 'Beer', 'Arts & Entertainment', 'Food', 'Nightlife', 'Event Planning & Services', 'Wine & Spirits', 'Bars', 'Lounges'}",34.416216823,-119.6951589,Music Alley,7,4.0,"[1, 0, 1, 0, 5]","['2021-05-15 06:37:16', 0, '2021-03-20 05:55:50', 0, '2021-08-06 07:57:21']"
7 W Carrillo St,True,tyt3pz0x3ZB8GXsSx1a9Aw,"{'American (New)', 'Restaurants'}",34.4210753,-119.7019558,Roy,251,4.0,"[27, 28, 17, 54, 130]","['2021-12-26 05:09:42', '2021-07-28 03:07:20', '2020-10-19 01:45:25', '2020-11-01 04:24:00', '2021-08-29 02:14:34']"
,False,tzR6CHZNmnXzADX-SoM2sQ,"{'Arts & Entertainment', 'Tours', 'Food', 'Wine Tours', 'Hotels & Travel', 'Wineries'}",34.4208305,-119.6981901,Grapeline Wine Tours,112,5.0,"[2, 1, 1, 5, 104]","['2010-04-09 22:28:57', '2014-08-10 18:47:37', '2013-01-31 20:31:39', '2021-08-14 02:15:57', '2021-12-06 17:21:32']"
"618 Anacapa St, Ste A, Villa Wine Bar",True,u3uB0GD7cVf5NC-AFHdwnQ,"{'Coffee & Tea', 'Food', 'Pop-Up Restaurants', 'Restaurants'}",34.4195407,-119.6963589,Golden Line Coffee Bar,10,5.0,"[0, 0, 0, 0, 10]","[0, 0, 0, 0, '2022-01-12 19:08:08']"
2018 Cliff Dr,False,u9oG6CVhS9dJR5ZHS5q23A,"{'Cupcakes', 'Food', 'French', 'Bakeries', 'Patisserie/Cake Shop', 'Restaurants'}",34.4021549,-119.7248996,The Little Things Bakery,127,4.5,"[6, 2, 2, 7, 117]","['2021-09-18 22:47:30', '2021-03-07 03:15:59', '2020-09-06 18:12:16', '2021-01-13 02:11:42', '2021-12-15 22:41:54']"
,False,uGT2BZKB3t8Fi6vFTyM7zg,"{'Food', 'Desserts'}",34.42,-119.7,Jessica Foster Confections,19,4.5,"[1, 0, 0, 1, 17]","['2020-12-19 14:11:33', 0, 0, '2021-04-25 02:19:53', '2021-05-09 06:09:28']"
201 W Carrillo St,True,uO39--k_hrCFgZh-Bl8m8A,"{'Tacos', 'Mexican', 'Restaurants'}",34.418932,-119.704239,Taqueria Cuernavaca,409,4.5,"[7, 7, 22, 110, 268]","['2021-04-18 21:54:20', '2021-09-11 09:51:39', '2020-10-14 19:13:15', '2021-08-08 23:03:51', '2021-12-29 19:52:00']"
511 State St,True,uPaVoR6XHk12KT9KTr1WFw,"{'Asian Fusion', 'Sushi Bars', 'Soup', 'Noodles', 'Wraps', 'Dim Sum', 'Chinese', 'American (New)', 'Restaurants', 'Hot Pot', 'Japanese', 'Barbeque', 'Ramen'}",34.4169271,-119.6961546,ASIE,149,3.0,"[50, 19, 14, 17, 51]","['2021-11-27 22:04:56', '2021-12-25 21:56:30', '2021-12-29 20:52:53', '2021-11-14 20:59:43', '2022-01-19 06:18:17']"
1906 Cliff Dr,True,uQSCNdPI0dC_sPsOh1U8NQ,"{'Burgers', 'Fast Food', 'Food', 'Coffee & Tea', 'Restaurants'}",34.4018817782,-119.7223486789,McDonald's,41,2.0,"[30, 3, 2, 0, 7]","['2021-12-18 17:39:44', '2018-08-17 05:31:59', '2020-10-10 11:22:47', 0, '2021-05-16 05:23:40']"
209 E Canon Perdido St,True,uZYBF0YTU_iKq4_L_PDtMQ,"{'Mediterranean', 'Lebanese', 'Nightlife', 'Bars', 'Middle Eastern', 'Restaurants'}",34.4230232,-119.6981912,Zaytoon,1168,4.0,"[72, 67, 101, 290, 657]","['2022-01-12 04:24:20', '2021-12-27 21:53:03', '2021-12-09 17:05:00', '2021-10-25 01:13:55', '2022-01-16 21:28:32']"
205 W Montecito St,False,ukfAtVvdBD41s-yJ6gOx3w,"{'Cooking Classes', 'Arts & Crafts', 'Party & Event Planning', 'Food Delivery Services', 'Shopping', 'Personal Chefs', 'Food', 'Event Planning & Services', 'Caterers'}",34.4121276,-119.6954078,Semi Private Chef,12,5.0,"[0, 0, 0, 0, 12]","[0, 0, 0, 0, '2021-10-16 14:55:24']"
745 S Kellogg Ave,False,ukqJEIi-tuKcvO-u3plqlg,"{'Local Services', 'Health Markets', 'Water Delivery', 'Specialty Food', 'Food'}",34.4293411,-119.8242206,Mountain Spring Water of Santa Barbara,10,2.5,"[4, 3, 0, 0, 3]","['2021-04-17 18:40:19', '2016-11-12 22:13:21', 0, 0, '2021-07-28 00:27:07']"
5154 Hollister Ave,False,uwVKlJUxamf9NsDt0L1RuA,"{'Vitamins & Supplements', 'Specialty Food', 'Health Markets', 'Shopping', 'Food'}",34.434964,-119.8036934,Lassens Natural Foods & Vitamins,22,2.5,"[8, 6, 3, 1, 4]","['2019-10-11 03:23:11', '2021-03-04 20:56:05', '2018-04-17 22:37:37', '2012-08-26 04:38:34', '2021-09-29 02:37:27']"
1111 E Cabrillo Blvd,False,v1Uesklh8DpEufYOhTq4iA,"{'Hotels', 'Day Spas', 'Beauty & Spas', 'Event Planning & Services', 'Hotels & Travel', 'Restaurants'}",34.4176898,-119.6685252,Mar Monte Hotel - Hyatt,767,2.5,"[266, 155, 109, 133, 121]","['2021-12-30 22:18:21', '2021-12-30 22:20:43', '2022-01-01 02:52:54', '2021-09-12 15:02:44', '2021-12-31 20:53:03']"
"137 Anacapa St, Ste F",True,v4lz71o76wWD8H15NsbZGA,"{'Music Venues', 'Breweries', 'Beer', 'Arts & Entertainment', 'Food', 'Nightlife', 'Pubs', 'Wine & Spirits', 'Bars'}",34.4146284148,-119.6907882741,Figueroa Mountain Brewing Co.,425,4.0,"[29, 32, 29, 133, 215]","['2021-10-28 02:20:27', '2021-05-02 07:09:41', '2021-12-01 18:58:02', '2021-11-15 03:54:47', '2021-12-30 17:20:46']"
3987 State Street,True,v5jxpGnKbx3vVxs28dgokQ,"{'Vietnamese', 'Vegetarian', 'Restaurants'}",34.4395144,-119.7516314,Saigon Vietnamese Restaurant,192,3.0,"[47, 46, 21, 39, 43]","['2021-07-05 03:44:05', '2021-12-22 04:17:47', '2019-06-14 01:01:14', '2021-11-11 05:53:58', '2021-12-09 17:53:23']"
222 W Carrillo St,False,vPv4J9bgh7BDy-p6tAM0ew,"{'Pharmacy', 'Convenience Stores', 'Shopping', 'Drugstores', 'Food', 'Health & Medical'}",34.4190043057,-119.7051945558,CVS Pharmacy,25,2.0,"[17, 3, 2, 4, 2]","['2021-08-16 22:42:04', '2015-08-19 05:42:10', '2019-07-12 19:05:20', '2018-08-25 18:36:02', '2018-10-04 18:28:28']"
3006 State St,True,vTXNVK73GOvVb3js4w8SLg,"{'Chicken Wings', 'Pizza', 'Sandwiches', 'Restaurants'}",34.4405731,-119.7284108,Domino's Pizza,39,2.5,"[22, 2, 5, 5, 7]","['2021-11-22 00:02:56', '2014-11-11 07:12:08', '2021-11-07 15:06:54', '2017-12-18 02:47:37', '2021-06-24 18:55:49']"
4427 Hollister Ave,True,vZG0BDPGDJxMGiXcGoVU6w,"{'Burgers', 'Sandwiches', 'Food Delivery Services', 'Fast Food', 'Food', 'Nightlife', 'American (New)', 'American (Traditional)', 'Restaurants'}",34.4397058,-119.7708382,SB Munchiez,182,4.0,"[29, 13, 16, 26, 103]","['2021-08-07 04:43:30', '2021-09-06 07:34:32', '2021-11-28 07:47:08', '2022-01-18 01:46:54', '2021-12-31 19:54:21']"
1131 State St,True,vgDl4_ZjoLLIU2ZPL83GIg,"{'Bars', 'Food', 'Empanadas', 'Nightlife', 'Beer Bar', 'Donuts'}",34.4229213,-119.7044244,Mosaic Locale,18,4.0,"[0, 3, 1, 4, 11]","[0, '2020-06-28 03:08:46', '2019-10-21 20:28:19', '2020-02-23 20:33:57', '2020-03-01 20:20:36']"
18 W Figueroa St,True,vhWlxyLEWAbNOMtQ42yzFg,"{'Delis', 'American (Traditional)', 'Sandwiches', 'Steakhouses', 'Gluten-Free', 'American (New)', 'Salad', 'Restaurants'}",34.4219915,-119.7038202,Norton's Pastrami & Deli,492,4.5,"[17, 31, 41, 109, 303]","['2021-08-11 16:06:21', '2021-06-01 02:42:01', '2021-10-05 02:29:22', '2022-01-17 22:47:09', '2021-12-18 19:10:54']"
"4141 State St, Ste F1",True,vi5xjfEhV6rnXrC_GbdhnA,"{'Mexican', 'Restaurants'}",34.439423,-119.761667,El Rincon Bohemio,87,3.5,"[12, 11, 9, 25, 31]","['2021-05-19 22:40:31', '2021-06-07 22:07:49', '2019-03-27 17:57:14', '2021-12-04 06:35:30', '2021-11-21 22:16:30']"
2911 De La Vina St,True,vj6AetpADpHOYtMRZsXX3g,"{'Restaurants', 'Mexican', 'American (New)'}",34.4374508,-119.7273828,Los Agaves,807,4.0,"[70, 40, 49, 149, 521]","['2021-12-01 23:56:30', '2022-01-02 04:38:57', '2021-11-22 05:39:16', '2021-11-14 20:29:03', '2022-01-12 01:43:58']"
724 E Haley St,True,vyOVT4bcW227LRwJGHTeSw,"{'Argentine', 'Food', 'Empanadas', 'Latin American', 'Event Planning & Services', 'Caterers', 'Restaurants'}",34.4246414,-119.686693,Buena Onda,414,5.0,"[4, 3, 10, 44, 361]","['2021-06-27 20:26:26', '2021-11-14 19:17:09', '2021-06-27 03:16:46', '2021-12-29 04:22:19', '2022-01-11 04:45:53']"
1840 Cliff Dr,True,w79qtK0PpeDWrnY7E-uTRg,"{'Breakfast & Brunch', 'Tacos', 'Tex-Mex', 'Fast Food', 'Mexican', 'Restaurants'}",34.402339,-119.721921,Taco Bell,28,3.5,"[8, 3, 2, 4, 11]","['2020-06-26 17:48:38', '2020-02-21 19:00:46', '2018-08-02 06:44:14', '2020-08-04 03:17:27', '2021-04-28 19:20:20']"
150 S La Cumbre Rd,False,w9fhhGNDCSub7WiQqcixeg,"{'Convenience Stores', 'Food', 'Gas Stations', 'Automotive'}",34.4380488334,-119.7506278753,Conserv Fuel,12,3.5,"[5, 1, 1, 2, 5]","['2022-01-11 05:24:17', '2016-07-05 21:29:33', '2017-09-29 17:45:10', '2019-12-12 17:41:08', '2020-09-07 05:19:37']"
1909 Cliff Dr,True,wAPXYljzn9YDTvQqqL54pw,"{'Convenience Stores', 'Food', 'Grocery', 'Coffee & Tea'}",34.401295229,-119.7227677703,7-Eleven,8,3.0,"[3, 0, 1, 3, 2]","['2019-09-14 02:21:08', 0, '2013-05-05 17:32:13', '2012-09-28 16:13:36', '2020-06-10 21:27:43']"
"1046 Coast Village Rd, Ste K",False,wFES5bGDiPANW13hNHnXOQ,"{'Sushi Bars', 'Japanese', 'Restaurants'}",34.422264,-119.650288,Sakana Sushi Bar & Japanese,374,4.0,"[35, 17, 26, 59, 249]","['2021-12-28 20:50:56', '2022-01-01 03:58:20', '2019-06-30 00:29:06', '2021-03-28 16:06:08', '2021-12-19 05:46:34']"
302 Meigs Rd,True,wJiaLWAxfqDeFsmE2cI8tg,"{'Delis', 'Specialty Food', 'Health Markets', 'Food', 'Grocery', 'Juice Bars & Smoothies', 'Meat Shops', 'Restaurants'}",34.400241,-119.7216702,Lazy Acres Market - Santa Barbara,244,3.5,"[43, 31, 21, 74, 99]","['2021-09-09 16:17:12', '2022-01-05 01:03:32', '2020-07-23 14:35:53', '2020-07-01 00:50:30', '2021-08-26 00:38:18']"
126 E Canon Perdido,False,wK2IixmZUOEFGz1QZqR99Q,"{'Delis', 'Sandwiches', 'Nightlife', 'Chinese', 'Cocktail Bars', 'Salad', 'Bars', 'Lounges', 'Restaurants'}",34.4221614,-119.6986193,Lovejoy's Pickle Room,75,4.0,"[6, 4, 1, 20, 45]","['2020-09-06 00:58:46', '2017-09-26 02:13:43', '2016-02-13 10:08:12', '2020-07-29 22:45:16', '2021-05-08 06:35:03']"
4444 Hollister Ave,True,wMZAnrfwV-qHiV5zdTSrzw,"{'Burgers', 'Barbeque', 'Nightlife', 'American (New)', 'Cocktail Bars', 'Salad', 'Bars', 'Restaurants'}",34.4400581,-119.7717886,The Creekside Restaurant & Bar,296,4.0,"[34, 23, 25, 54, 170]","['2021-03-17 19:40:31', '2021-09-13 00:58:56', '2021-09-21 05:45:24', '2021-01-17 04:02:46', '2021-12-21 20:42:54']"
1213 State St,True,wUHUyTrOpUcTVTQpyZFo8w,"{'Burgers', 'Fast Food', 'Food', 'Coffee & Tea', 'Restaurants'}",34.423608,-119.705139,McDonald's,34,2.0,"[13, 12, 3, 2, 4]","['2021-12-27 06:09:35', '2019-07-16 18:31:00', '2014-07-16 17:54:44', '2014-11-22 07:31:29', '2021-05-24 02:04:30']"
430 State St,True,wb6rAxDPWP_5AAl3CKCM1w,"{'Desserts', 'Food Delivery Services', 'Food', 'Ice Cream & Frozen Yogurt', 'Bakeries', 'Patisserie/Cake Shop'}",34.4167934,-119.6950827,Insomnia Cookies,75,3.5,"[12, 4, 14, 14, 32]","['2021-12-23 16:48:00', '2021-11-27 09:10:57', '2021-09-12 19:16:46', '2022-01-07 13:28:14', '2021-10-09 21:05:37']"
834 Santa Barbara St,True,wfjqxgLSsLtyzswzQBziSw,"{'Breakfast & Brunch', 'Soup', 'Sandwiches', 'Salad', 'Restaurants'}",34.4226944,-119.6979774,Panino,165,4.0,"[8, 9, 18, 51, 82]","['2021-10-19 01:29:50', '2021-11-19 19:43:53', '2019-10-13 18:25:11', '2021-10-12 20:59:58', '2021-10-20 13:43:37']"
129 N Milpas St,True,wvD7TOuE-qUhkyXoi8K8hA,"{'Mexican', 'Restaurants'}",34.4232378877,-119.6813092,Taqueria El Bajio,246,4.0,"[28, 17, 13, 71, 124]","['2021-12-04 03:51:12', '2021-04-27 22:27:09', '2021-09-16 14:39:25', '2021-06-06 20:46:57', '2021-12-09 18:38:42']"
38 W Victoria St,True,wxdpQV7CZHn6_DFr-JGUgw,"{'Ice Cream & Frozen Yogurt', 'Food', 'Event Planning & Services', 'Caterers'}",34.4235962,-119.7066283,Rori's Artisanal Creamery,289,4.5,"[10, 7, 24, 65, 188]","['2019-08-18 04:32:42', '2021-10-05 03:18:11', '2021-12-18 08:14:25', '2022-01-08 17:59:09', '2021-12-05 08:08:56']"
,True,x1-RLqVvspmksSiICHCcRw,"{'Food', 'Bakeries', 'Desserts', 'Custom Cakes'}",34.4208305,-119.6981901,Delaney's Desserts,8,5.0,"[0, 0, 0, 0, 8]","[0, 0, 0, 0, '2021-09-28 22:57:04']"
"219 Stearns Wharf, Ste A",True,x8JcV7sAyDN5k9qbnlfGdA,"{'Ice Cream & Frozen Yogurt', 'Food'}",34.4098797,-119.6855073,Great Pacific Ice Cream,122,2.5,"[41, 14, 34, 18, 15]","['2021-11-14 02:26:17', '2021-01-08 19:16:34', '2021-12-15 23:37:06', '2021-10-24 16:49:39', '2021-07-21 21:47:48']"
633 Chapala St,False,xEjPCUocVTNszm3D39qmYg,"{'Active Life', 'Event Planning & Services', 'Alternative Medicine', 'Hair Salons', 'Community Gardens', 'Beauty & Spas', 'Fitness & Instruction', 'Meditation Centers', 'Herbal Shops', 'Specialty Food', 'Vitamins & Supplements', 'Venues & Event Spaces', 'Health & Medical', 'Cosmetics & Beauty Supply', 'Local Services', 'Herbs & Spices', 'Day Spas', 'Shopping', 'Food'}",34.4172786,-119.6991415,Pura Luna Apothecary & Full Spiral Salon,15,5.0,"[0, 0, 0, 0, 15]","[0, 0, 0, 0, '2021-08-22 23:13:16']"
"4317 State St, Ste A",True,xGaYXbXGwagUKPNEaVqbWw,"{'Food', 'Thai', 'Donuts', 'Restaurants'}",34.4402476,-119.766991,Eller's Doughnut House & Bakery,71,3.0,"[20, 11, 10, 10, 24]","['2020-02-04 15:55:02', '2019-04-13 18:10:43', '2021-10-05 15:40:55', '2021-03-08 06:02:38', '2021-09-12 21:42:33']"
1411 San Andres St,True,xIGiif0TmmmGuV2-sidMSw,"{'Food', 'Bakeries', 'Custom Cakes', 'Patisserie/Cake Shop'}",34.4179675798,-119.7153071756,La Bella Rosa Bakery Cafe,46,3.0,"[14, 2, 7, 10, 14]","['2021-05-11 02:55:19', '2021-03-07 01:05:26', '2021-10-19 21:23:40', '2021-11-22 21:06:16', '2021-03-27 00:49:36']"
36 State St,False,xRapA2lG7mjJ6eOqHmxe-A,"{'Breakfast & Brunch', 'Mediterranean', 'Tapas/Small Plates', 'Seafood', 'Nightlife', 'American (New)', 'Cocktail Bars', 'Bars', 'Lounges', 'Restaurants'}",34.4132794,-119.6898862,Blackbird,155,4.0,"[16, 15, 10, 26, 90]","['2021-12-31 04:20:05', '2019-07-13 05:10:55', '2020-03-08 19:14:57', '2021-09-01 22:32:53', '2021-10-24 22:44:40']"
1236 Santa Barbara St,True,xVtO6a4dqKQQzMXkSPL80A,"{'Delis', 'Beer', 'Food', 'Grocery', 'Wine & Spirits', 'Restaurants'}",34.4264694,-119.7032393,Presidio Market,73,4.0,"[7, 4, 5, 26, 35]","['2021-07-03 19:33:20', '2019-12-10 20:08:07', '2021-10-02 00:06:25', '2020-05-18 18:41:06', '2021-11-14 17:04:39']"
State St & Cota St,False,xotdeLae9P1mHAiJx4D0XQ,"{'Farmers Market', 'Food'}",34.4177317,-119.696807,Marcie's Pies - Jimenez Family Farm,20,3.0,"[7, 3, 0, 3, 8]","['2021-10-27 03:07:47', '2013-12-04 02:03:43', 0, '2020-05-03 21:24:28', '2019-10-07 02:59:00']"
340 W Carrillo St,False,y0zNj0TAgNeAkE-wNphWsg,"{'Automotive', 'Food', 'Gas Stations', 'Convenience Stores'}",34.417540241,-119.7063985839,Arco,6,1.5,"[5, 0, 0, 1, 0]","['2021-02-21 23:06:12', 0, 0, '2019-02-11 02:12:31', 0]"
117 Harbor Way,True,y4x_wAQvUxvTR8iV-JP4Jg,"{'Burgers', 'Breakfast & Brunch', 'Sandwiches', 'Seafood', 'American (Traditional)', 'Restaurants'}",34.4037491,-119.6935611,On The Alley,504,4.0,"[22, 25, 47, 189, 228]","['2021-10-24 02:09:31', '2021-10-02 18:51:12', '2020-11-10 17:02:45', '2022-01-18 19:17:52', '2022-01-01 18:03:53']"
2001 De La Vina St,True,yEmEDomLUofVtbZoUeFV5g,"{'Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Food', 'Juice Bars & Smoothies', 'Restaurants'}",34.4286593,-119.7173255,The Daily Grind Coffee & Tea Station,312,4.0,"[38, 24, 28, 93, 132]","['2021-10-11 18:22:49', '2021-10-07 18:42:03', '2021-03-26 22:52:32', '2021-11-04 06:28:30', '2021-07-19 14:18:36']"
,False,yFIL4NAyniThUp1ChdmFXw,"{'Personal Chefs', 'Food', 'Event Planning & Services', 'Caterers'}",34.5065566216,-119.70703125,Danny Douglas Catering,19,4.5,"[0, 2, 0, 0, 17]","[0, '2014-11-23 19:25:14', 0, 0, '2016-01-03 08:36:11']"
"38 W Victoria St, Ste 119",True,yM7eA2uuH3Ch7OYVj3PKSw,"{'Sushi Bars', 'Restaurants'}",34.42369048,-119.7072449468,Wabi Sabi,82,4.5,"[5, 5, 6, 9, 62]","['2021-11-29 03:02:06', '2021-11-07 23:19:18', '2021-04-09 20:20:41', '2022-01-13 05:17:30', '2022-01-09 22:32:57']"
600 N Milpas St,True,yPSejq3_erxo9zdVYTBnZA,"{'Mexican', 'Restaurants'}",34.4274939,-119.686624,Los Agaves,3834,4.5,"[128, 95, 216, 757, 2693]","['2021-12-28 22:28:59', '2021-09-20 02:08:18', '2022-01-03 22:55:27', '2022-01-04 00:42:25', '2022-01-18 23:13:00']"
3400 Calle Real,True,ySXGwFTgDesGgD3UyUfVSw,"{'Food', 'Food Delivery Services', 'Event Planning & Services', 'Caterers'}",34.4307246023,-119.7354179967,Lunchbox,11,5.0,"[0, 0, 0, 0, 11]","[0, 0, 0, 0, '2021-09-23 02:02:48']"
501 State St,False,ycbmvmBYk4w_ZmdrPL0tBQ,"{'Gastropubs', 'Brewpubs', 'Breweries', 'Food', 'Nightlife', 'Cocktail Bars', 'Bars', 'Restaurants'}",34.4167478,-119.6957697,The Cruisery,362,4.0,"[67, 13, 18, 43, 232]","['2022-01-10 07:49:33', '2021-12-16 03:27:09', '2021-12-31 07:55:55', '2022-01-03 17:43:02', '2022-01-17 21:10:45']"
115 E Haley St,True,ygZyTUWS4dbVL8d6vAiN4A,"{'Mexican', 'Restaurants'}",34.418462,-119.693982,Taqueria Rincon Alteno,68,4.0,"[9, 2, 6, 12, 40]","['2016-05-01 20:28:45', '2015-11-17 23:07:47', '2017-01-09 20:28:04', '2021-07-16 03:27:46', '2021-12-27 21:47:27']"
8 Ashley Ave,True,ymDsgL5cHGMBVJ_gFT5p9Q,"{'Food', 'Arts & Entertainment', 'Wineries'}",34.4207744415,-119.679336973,Sanguis,16,5.0,"[0, 0, 0, 0, 17]","[0, 0, 0, 0, '2021-04-19 06:28:04']"
738 State St,True,yw3vRR7XLIjEnlhMnVzR7w,"{'Sushi Bars', 'Restaurants'}",34.419763,-119.6989834,Kai Sushi Shabu-Shabu,240,2.5,"[82, 38, 40, 41, 43]","['2022-01-02 22:38:03', '2021-12-12 07:24:05', '2021-04-21 03:59:06', '2020-03-03 21:05:31', '2021-09-21 04:22:37']"
2010 Cliff Dr,True,z64NmuzWMMmJty6gE_3nWQ,"{'Beer', 'Wine & Spirits', 'Grocery', 'Food'}",34.4025297,-119.7237643,Vons,24,2.5,"[11, 4, 1, 4, 4]","['2021-11-18 23:56:51', '2020-11-11 02:48:35', '2017-05-29 21:41:29', '2021-02-22 14:43:24', '2021-11-27 19:01:43']"
"11 W Victoria St, Ste 17",True,z6I4QVP1M1HXETgwD92XHg,"{'Italian', 'Restaurants'}",34.4229971148,-119.7045224474,Olio E Limone Ristorante,488,4.0,"[38, 44, 56, 112, 244]","['2022-01-02 03:24:56', '2021-11-13 03:11:08', '2021-11-08 00:49:41', '2021-12-30 21:05:38', '2022-01-17 06:17:48']"
